"","266.1553","226.1932","62.9963","174.1112","242.0933","146.105","290.0046","200.1773","326.1921","251.1524","138.0308","72.0223","132.0893","294.1859","312.1757","234.1614","108.0434","146.0689","144.9986","242.2232","400.2256","306.1861","255.9745","228.0717","204.0345","300.013","337.9775","223.1416","115.0629","418.0296","354.0167","368.2708","382.016","90.0325","213.0395","157.9974","278.2247","194.0937","195.0886","185.9924","100.0152","89.0475","225.9926","113.9929","136.0518","131.0582","226.0926","171.0498","298.1603","357.2875","70.0036","128.0582","322.184","243.1833","74.0381","100.0175","120.1357","168.0293","311.0159","75.0321","218.0101","171.0503","147.0525","123.0316","137.0237","294.1835","158.2583","175.047","89.048","256.1143","215.0551","308.1576","200.0763","428.3975","416.3132","143.9819","470.0362","285.0014","200.0768","202.0326","85.0179","482.0425","400.3653","315.9867","284.0353","402.0363","122.0373","350.0763","102.0329","289.001","309.0828","546.0547","364.2586","254.5557","317.1233","340.2085","388.2828","499.0615","417.0583","134.0215","326.1319","192.0265","103.0628","249.9676","355.2356","85.0165","244.0456","431.1636","156.0085","1058.1556","610.0682","474.2895","198.9699","329.22","402.2368","265.0807","62.9972","400.1693","946.7213","488.159","576.3627","460.279","202.0325","130.0276","257.0979","182.1161","994.1434","930.1304","616.1841","602.1668","486.2906","378.2435","451.2694","581.3688","353.9517","183.0637","289.0009","258.061","674.0799","666.1803","680.1956","552.1721","268.2398","482.2649","561.3045","114.0326","435.9544","129.0447","314.1199","284.0356","590.1312","308.1962","88.0175","265.0792","174.2239","252.1087","185.0351","882.2077","718.1541","464.0345","300.0126","129.042","202.0325","914.7161","866.1165","654.1433","427.9759","352.0551","195.9957","130.0259","269.1096","196.0573","738.0925","846.1788","479.3015","180.3434","204.0909","330.0938","326.1324","97.9777","802.1045","782.167","678.1801","449.1433","340.0421","488.1848","221.1251","202.0323","565.3504","368.1142","338.0862","553.3379","152.047","179.8869","910.1927","386.204","446.2023","518.3212","382.978","438.019","132.0532","289.0013","205.0369","105.0421","744.2105","806.2053","742.1927","966.4435","902.4324","198.1613","523.2902","191.0571","666.2217","90.0315","546.0216","134.0213","85.017","946.2202","1064.2725","936.2494","614.1679","526.1187","838.4209","282.6046","1044.0573","962.0536","880.0503","798.047","666.2216","260.031","1000.2601","872.236","769.282","808.2222","570.2814","192.028","588.1646","527.3211","634.0422","716.0444","335.0559","248.0405","978.7288","1010.2334","986.2432","152.3033","314.1045","710.0273","366.0588","190.0945","954.23","550.1556","506.1291","442.1169","862.1927","218.0096","251.0996","239.9891","522.3344","510.2955","535.3105","934.2341","870.2217","581.3466","789.5517","227.0183","181.0729","172.0137","226.0932","998.2475","974.2053","434.2895","298.0911","475.2714","162.0538","135.8716","828.2741","205.0381","295.1261","133.0363","855.2951","1038.2166","1030.456","597.3427","254.2245","784.1752","268.0818","172.0744","789.5522","86.038","533.9314","451.9286","506.9697","160.1038","395.2369","202.0324","1062.2574","1074.3907","538.1542","687.4855","219.1118","131.0574","408.9927","168.0275","427.1809","1010.7366","1082.2596","816.2281","1010.3777","254.512","272.2341","93.0342","594.28","720.1632","592.139","211.9905","815.5679","548.1774","631.9079","386.1541","300.0162","798.1799","763.5357","656.1513","118.2534","631.334","579.3516","549.9057","647.8826","480.955","268.0816","890.2167","624.4968","1094.4694","474.2296","692.4442","912.2003","848.1881","745.0688","745.8591","604.9471","447.1579","781.2848","251.0904","115.0629","203.0186","922.2287","243.0604","130.9828","1050.2552","794.2039","530.0597","880.2417","764.3427","734.1673","815.5665","101.0114","129.0416","764.1881","413.964","755.2691","785.2794","764.1978","116.0104","134.1219","174.0246","112.0154","647.3313","619.299","165.0782","843.837","344.0438","607.0921","242.0672","774.4098","715.5158","659.3654","729.2161","552.039","142.2393","511.9414","578.9321","771.2641","607.0806","141.0188","117.078","652.5256","570.1432","624.1844","417.0303","174.0178","763.5359","305.0791","224.078","131.0934","702.9236","147.0538","858.2171","826.1979","228.2088","668.4338","711.4837","926.2049","817.5838","399.1754","133.8743","663.0678","535.9962","170.0182","132.0531","892.3622","634.4053","477.2849","135.0554","378.0944","748.2222","921.0509","202.1539","175.9544","306.0756","149.049","355.2703","914.2176","946.3639","990.2184","495.2595","475.2688","976.2137","125.0157","175.0459","148.0361","791.2358","974.3428","129.0437","134.1206","149.0694","882.7094","752.2118","283.4009","519.2611","462.3199","270.0963","368.1458","426.0871","285.1053","192.0255","193.0586","205.0392","941.815","165.0454","244.066","366.1281","97.9679","755.3031","811.1979","214.0226","405.1156","581.0644","628.0239","116.0108","758.1906","779.4737","205.9776","774.5314","230.1282","262.0295","519.2602","189.0615","142.2703","253.053","429.0574","347.0628","192.0265","246.0508","211.0505","299.1208","329.0344","739.3101","390.2002","174.015","144.005","294.0576","367.1164","348.0928","522.1779","1067.253","718.4783","561.3042","287.0688","309.1056","676.9095","741.2537","356.1437","481.0837","432.0427","332.1204","134.1204","727.5505","246.0615","1074.2452","835.3081","462.0421","730.1912","257.3794","219.074","228.0021","655.3336","596.3414","523.1889","702.1975","800.8993","402.1363","324.0356","445.0394","328.2217","146.2087","118.0256","694.1761","1054.2301","168.0413","700.2259","751.2372","255.0945","196.0572","557.1705","175.0482","214.0543","282.2544","448.1466","746.3975","633.2104","189.0645","358.0047","519.0763","247.069","102.0314","272.0766","418.2322","537.2587","405.1118","830.2276","827.0718","380.0108","486.0549","342.0235","334.0663","817.583","430.1317","1003.055","142.2983","180.0627","541.0619","329.0345","179.0454","608.064","822.2043","762.1813","444.253","282.7615","875.2096","658.4489","747.1852","223.0526","467.1304","171.0494","134.0206","159.1268","394.052","663.1099","246.0807","464.0182","340.332","1042.7426","620.1479","422.2341","327.2042","356.1176","216.0026","523.2918","635.2595","493.0614","309.1069","291.0936","382.0156","119.0577","350.2139","1018.2455","928.3504","1020.3867","956.3716","376.2274","939.2217","113.0245","488.1395","562.0123","230.0884","158.0225","231.0468","336.2278","300.0127","1003.2435","670.1563","216.1713","867.5455","226.1937","146.0228","566.1931","115.0264","507.1887","448.0359","269.1064","87.0334","923.4847","85.0167","156.0083","864.3389","122.0374","480.0411","115.0263","461.1738","334.0657","152.0458","191.0272","167.9817","197.0643","206.1664","128.0084","466.0502","320.1665","234.0502","687.484","355.1136","150.0533","125.0143","761.0843","426.2766","172.109","613.3228","585.3076","490.2771","629.1832","538.1727","607.0799","85.0167","729.8852","157.9976","290.0409","270.0946","115.1537","812.1932","254.7037","482.4336","127.9116","308.0882","715.5153","284.1084","657.3478","440.0859","525.2837","218.01","246.0126","646.483","514.3454","555.3506","176.0787","113.0484","212.09","284.0349","777.5108","157.0343","326.0853","999.2233","964.428","1040.226","278.1271","310.0922","423.2396","391.1462","402.1361","783.2991","216.0516","395.0856","1056.3793","572.1238","334.2346","280.2386","211.0795","546.2052","175.321","473.2099","633.9713","748.2228","247.0475","244.104","205.0382","344.1081","131.0592","237.0869","926.2139","698.168","737.4976","841.5804","288.01","318.2301","280.0424","88.0152","711.4828","157.0359","213.1629","209.9915","205.0362","205.037","281.1114","828.3519","748.1815","290.1996","460.1435","418.1333","456.1098","685.2408","102.0328","467.0452","729.2182","990.3272","155.2158","1060.377","298.2479","310.2115","570.2809","226.0701","136.0362","153.0908","339.973","187.0238","431.2137","272.0887","247.0367","318.0276","240.1352","256.1016","1068.4471","113.9929","262.0669","432.1497","146.3195","159.9965","268.0809","196.0577","131.0585","1084.398","696.4624","428.0941","197.02","577.3361","303.5402","197.0777","316.0874","363.0572","255.3643","850.2027","900.422","244.2024","793.5423","282.2573","286.0579","693.231","158.2256","1039.7928","63.9985","600.4058","240.217","297.141","174.0241","484.3225","935.2103","1072.2823","992.3646","769.4894","286.0392","598.3142","283.1027","240.0003","388.1213","265.1162","254.6673","628.4358","282.5571","500.1421","258.0869","194.0438","751.2372","909.0745","774.886","412.0033","125.0139","261.0337","229.053","666.2201","116.0102","129.1409","300.104","658.2204","882.3508","385.9417","533.2747","448.144","540.144","871.1971","146.0207","269.109","89.1283","249.0626","943.8136","978.2271","213.988","161.0454","479.7594","455.1478","427.1328","517.1648","311.1558","898.8773","217.0357","609.2109","125.0147","255.0221","710.1849","218.0101","590.065","560.4779","86.036","495.2614","471.1576","466.1554","218.0878","118.0626","167.057","306.0268","366.038","160.0833","142.024","134.0214","322.0035","456.0205","990.2199","256.2398","226.1905","254.2259","102.0331","720.2062","638.19","456.0193","581.3681","334.0785","260.1665","116.0111","134.0201","326.1324","200.076","736.3045","438.1246","172.1454","515.107","256.2379","465.2884","336.0585","324.1074","684.2314","256.2384","143.1294","269.9542","659.9888","309.1054","282.2559","216.0374","372.3347","431.1625","420.2449","360.2513","743.5463","392.2177","383.2664","509.2291","528.088","493.0445","315.2046","70.0046","228.05","185.9925","188.1056","530.0421","833.2905","722.2283","254.5932","404.2326","745.2106","237.0863","451.7122","434.2875","342.1159","113.9929","756.2537","384.9763","167.0423","259.1885","88.0175","369.1742","566.3555","369.0705","818.1978","568.4335","587.4967","303.0747","446.08","255.0411","553.3372","507.1616","85.0165","228.2077","244.0705","451.2703","339.011","596.4664","594.2809","958.6039","592.1452","465.1488","166.049","594.2016","122.0379","219.0133","634.1545","388.0327","798.1886","570.4481","1003.2345","542.3645","278.2223","244.0661","713.4984","250.0308","388.124","207.0512","846.2842","366.0337","185.0347","289.0011","278.1226","332.1204","431.1624","636.1347","228.2065","460.304","657.0502","270.0965","910.2769","345.1083","97.9672","62.9962","419.981","418.2029","306.0192","428.1287","772.2018","307.0643","183.0383","504.1674","402.1369","285.1045","593.2152","74.0367","165.0455","443.248","719.4684","162.0177","329.1125","371.146","488.184","413.1655","786.2419","456.4237","1024.3936","996.3647","282.722","222.0672","199.0798","352.0731","259.0454","133.0372","276.1314","806.4979","162.1611","530.431","114.0845","187.9931","128.0077","105.042","261.0335","765.5125","267.0981","482.9542","270.2237","113.9929","310.2813","559.4666","152.0428","836.2152","681.1983","173.0339","646.1945","292.0137","119.058","166.048","465.1064","70.0426","122.0397","567.1651","156.0084","138.0404","425.2541","422.1245","708.1901","207.0226","458.1198","129.1388","1010.3237","628.1821","207.0172","388.0285","580.9309","731.9487","306.036","155.2154","262.0556","181.885","802.8982","792.0312","541.2819","252.2059","374.1225","386.1499","183.0519","168.0388","293.037","1064.2725","355.2367","114.1233","293.0441","174.0181","473.1756","669.2436","113.9929","862.2767","234.0372","370.1594","135.0249","322.0838","292.0107","116.011","226.1058","224.0271","718.3684","1004.4377","741.5291","843.5963","184.0188","336.2214","737.5005","283.0925","726.2423","191.0253","276.0748","245.0258","307.0829","90.1149","405.1092","243.0584","158.3754","746.5056","653.2174","596.1726","373.2811","704.9217","944.2572","688.1968","228.2102","177.0137","329.2206","641.3542","123.0332","196.0573","657.2172","661.4657","104.0124","807.1843","228.0715","332.0861","343.0962","538.021","652.4257","700.3272","282.6414","796.5986","153.1569","152.2708","316.1029","143.0235","622.354","321.0689","373.1131","841.5809","187.0243","161.0674","200.0166","402.0831","283.2596","200.0235","229.2097","178.0492","476.1361","254.2212","926.2499","192.0263","232.0448","265.0789","157.0335","175.0477","106.0257","845.6118","317.1206","457.1784","240.0004","440.2453","641.3528","613.1848","224.0249","417.1473","398.1526","136.0382","713.4995","320.0354","338.0073","425.0425","430.2349","462.1039","1008.2677","696.3152","348.1961","742.5342","408.1793","200.1754","266.0614","661.4667","181.1823","547.1797","624.4101","1010.8276","119.0592","364.0827","377.1073","462.3136","113.9929","62.996","119.0576","237.9987","504.1679","79.967","271.0462","1064.2711","426.1357","726.2406","284.0322","206.0892","474.1695","275.1123","312.3011","142.3815","311.1409","603.3807","113.9929","144.9994","232.0653","240.0229","156.0086","893.5615","324.0359","848.3803","636.2689","179.0934","235.0682","739.5153","624.3729","297.14","323.0514","247.1526","743.1712","975.5877","534.1437","142.0233","900.8754","234.0392","369.1294","137.8689","1054.236","939.2278","680.7332","636.3177","508.2806","336.2256","292.2061","254.2216","332.0818","930.5718","197.064","1041.7924","591.0385","341.2193","422.1243","465.0973","405.1106","89.048","125.0145","134.0207","472.2383","473.0944","716.3885","329.0344","150.0537","280.2388","188.1403","750.2189","629.1818","230.0187","1008.2745","845.836","1085.0586","679.2172","622.5942","228.5223","545.2761","930.57","479.5671","462.3189","467.1234","692.0951","464.0127","862.2812","190.0949","576.1892","135.0261","616.6951","282.0433","448.0411","269.1094","229.0588","207.0161","297.1415","156.0081","320.0705","280.5891","250.0229","503.1834","862.2021","1066.42","652.2879","600.3948","130.0266","345.1422","715.2008","515.0578","457.1776","299.1199","172.0129","147.0868","485.311","396.2349","768.5621","278.2221","679.1597","666.2201","191.0248","660.187","733.2161","1002.4047","661.4671","873.2349","654.0783","493.3138","188.044","278.081","351.0464","774.0957","382.0114","678.9083","267.0947","430.1115","215.0569","307.083","284.1114","155.2162","370.1591","230.0874","613.3395","113.0198","208.0841","452.0933","232.047","656.4558","684.1674","506.2639","928.5557","168.2981","821.4174","361.1359","268.0797","142.0229","159.1092","427.1342","116.0123","500.1307","434.2815","991.7228","186.1242","144.9987","485.3115","458.2608","809.2241","242.1992","524.1278","230.0872","850.7012","724.1964","940.426","195.208","617.1852","166.0487","570.3244","702.4187","1074.6873","999.3311","991.0774","172.0156","432.1419","517.1584","240.0667","374.2141","214.1561","222.0407","187.0284","234.0383","360.1264","187.0449","279.3689","214.1923","453.2823","488.1578","174.0135","201.0406","747.3843","480.3046","114.0272","1021.3141","575.0464","609.919","101.047","130.0621","324.0353","783.5067","272.0127","402.137","332.1007","240.0481","299.1211","226.1916","718.0905","198.0216","102.0306","775.3779","436.3027","188.0773","72.0214","187.0434","374.0131","419.9746","118.2243","188.0331","148.0378","265.0781","265.0792","344.0417","311.1069","196.0579","960.3756","895.5758","632.4818","1057.5076","719.2237","767.5135","858.5296","800.3187","886.2166","533.2708","204.0265","1000.259","327.1188","192.1463","793.3876","997.4859","305.0747","999.8342","610.0902","354.1078","132.0534","269.9914","203.0351","250.0666","161.0485","435.3153","240.2052","1085.539","405.1081","672.2837","639.3358","535.9306","522.0888","63.9986","560.1682","467.1297","1042.2634","694.4493","200.2975","598.3143","477.2867","645.3168","219.237","424.1173","895.453","920.447","322","509.9788","296.0884","294.0581","538.0152","134.1199","166.0476","343.235","564.1889","162.0523","278.2255","346.1069","396.1737","912.3881","278.218","221.092","761.5207","803.4061","131.1918","269.108","1018.3103","172.0135","650.2358","218.1234","251.0999","656.3696","279.0948","178.0486","375.998","196.0578","542.3816","195.059","430.1334","1008.3377","312.1172","270.2528","320.1464","408.2713","169.0844","912.232","1042.406","710.3919","594.5605","398.2343","542.2493","377.0968","228.3133","216.1669","106.0279","201.0609","402.1316","263.0231","147.0528","463.1443","244.0897","808.6424","314.0507","211.0504","156.0079","132.053","289.0007","247.066","209.0367","374.0164","297.0585","938.405","480.4159","488.1663","254.1011","406.2572","323.0891","838.2345","88.0163","433.0487","367.9315","819.2397","623.2257","196.0577","188.1156","312.1178","738.2425","446.1955","329.1805","490.2687","316.2105","366.144","536.1591","62.9962","978.2327","310.183","458.1266","292.1377","132.0048","163.0514","142.2945","290.002","190.0197","932.3487","250.1021","845.6085","411.297","364.2466","462.3196","180.4667","948.4754","1021.8162","500.1137","1018.8134","550.1909","519.0689","276.0955","360.0223","724.1984","836.4047","508.1131","393.0932","478.1526","306.0301","1078.2625","421.1004","344.0431","147.9726","502.1392","272.0039","449.0673","850.2615","372.3293","784.3686","152.4168","198.0263","158.0418","687.481","841.5694","180.3079","793.3852","624.3658","189.1787","597.0601","300.0099","996.8555","757.9647","405.1117","175.2845","437.9526","165.0449","269.987","131.0583","305.0789","113.9929","637.3176","161.1544","674.5081","606.9458","976.2464","462.0962","152.3303","191.053","408.2661","531.1795","621.2384","142.3829","650.2372","295.1268","819.2675","828.349","660.1793","148.0385","426.1306","568.2869","592.1835","342.115","144.9994","1078.3387","237.0873","744.7733","442.2577","374.0173","594.0735","912.1781","564.512","254.7463","242.1948","257.2414","482.2696","449.1218","282.2544","1083.5225","221.0898","142.4152","607.0797","134.1588","259.0792","192.0248","696.4449","1088.4017","442.2518","735.4807","628.0244","281.3869","194.1016","322.0729","202.0319","660.5144","743.5439","330.0918","515.0455","310.1387","310.281","813.55","1063.2358","1084.2255","227.3224","656.374","182.0223","254.2232","268.0425","474.1676","555.6214","220.1054","812.2908","351.0551","325.1367","831.2668","347.2203","218.009","319.0845","516.3626","460.1377","363.0515","148.0382","233.0871","354.2078","1063.235","835.5479","305.0743","504.409","937.2484","289.0027","113.9929","307.0844","444.2546","235.0713","548.1045","405.1111","384.2605","426.0466","482.3203","1028.4355","956.5847","178.0458","808.2206","282.2514","417.1514","503.1846","72.0207","588.1901","852.2083","424.116","256.109","999.3319","113.0475","174.0993","244.0894","637.2899","200.1764","150.0534","474.1647","432.0368","674.503","202.0327","242.02","228.0024","152.0529","215.3605","981.8207","198.8134","427.132","482.0396","605.3167","197.0624","428.0127","534.1392","99.9568","326.1223","944.2595","659.4528","750.4848","193.0596","233.0607","603.3023","525.2984","679.0598","522.0881","824.22","446.158","97.9779","249.0565","165.1548","368.14","155.2161","448.2329","235.0692","270.0945","265.0767","217.0364","255.0924","257.0687","269.1103","312.3017","329.0345","382.1592","640.4256","876.4148","819.7624","578.3577","598.4827","85.0178","588.1485","340.3275","436.2427","484.3175","636.2688","902.5418","999.834","174.0996","550.1758","471.1508","552.0316","334.063","345.0769","541.0537","204.0461","637.2868","314.0869","787.5357","270.0937","161.0468","219.0134","628.3397","154.9801","141.0181","484.1391","322.1378","574.228","936.2444","492.1698","839.0482","158.1298","688.1984","62.9963","329.034","808.8071","746.5002","638.5494","513.4772","226.5042","294.0632","288.9986","542.2503","272.0736","155.1757","244.0898","282.804","357.1346","148.1405","581.0571","481.0791","446.0484","969.7799","412.2159","201.0382","194.0417","161.0469","397.1337","255.0244","550.1994","126.9065","633.9071","250.0268","356.1431","1067.2494","520.3166","555.3517","630.4289","873.4856","976.4021","454.399","564.2773","498.1274","330.0963","242.0206","319.0726","956.5864","576.2853","484.1386","262.0775","674.3889","715.7035","780.2135","785.2812","374.0132","431.1565","158.4077","519.0765","207.0988","244.0901","256.2389","293.0389","488.1311","456.1021","546.1999","596.3329","445.0346","195.0875","320.1394","297.0576","216.117","311.1411","280.2411","688.3558","171.0499","962.5549","570.273","490.1527","525.3054","268.0801","322.0882","134.0208","344.2997","950.2338","824.6317","229.3408","551.4842","602.3255","254.3554","488.1559","268.223","387.1394","194.0408","508.1753","196.176","142.3572","437.9534","294.0344","548.1037","134.0212","155.2158","788.2121","467.1255","363.0875","142.2382","324.0322","130.9828","598.4787","434.2864","229.0509","206.0406","155.0694","850.2047","216.0594","278.3664","216.0522","1088.4066","691.3568","240.0486","1048.3157","265.0802","664.4336","559.2876","980.5831","553.1743","843.5976","62.9974","118.0261","195.0585","292.0733","152.0458","182.0775","780.2136","358.109","204.0276","395.1182","309.1057","798.1723","653.2102","461.1684","447.1518","157.0734","1040.1978","602.3881","240.0855","397.9881","261.0334","464.004","611.3205","167.0592","222.0411","206.0416","932.351","820.5889","472.1551","102.1195","124.9085","173.0081","193.0521","490.1474","161.047","807.1925","594.1994","838.6744","428.2482","111.9833","200.1718","561.2984","208.0585","135.0559","758.3923","142.1654","201.0621","431.1577","457.1789","669.2131","610.4726","422.2291","535.4629","508.2763","228.1291","633.2037","577.3294","114.0267","460.296","358.0015","663.0985","280.5409","536.4812","363.1909","198.0158","156.0081","117.079","128.0086","348.04","425.0398","876.2108","187.121","402.1316","754.2373","152.0482","345.0833","345.2149","904.2729","228.0011","205.037","160.1202","1040.2548","654.0832","658.5002","538.0219","285.1058","191.0259","496.0729","242.0873","486.2884"
